date,prices
21-12-2018 22:00,1.13162
23-12-2018 22:00,1.13122
24-12-2018 22:00,1.12722
26-12-2018 22:00,1.13047
27-12-2018 22:00,1.129295
28-12-2018 22:00,1.126175
30-12-2018 22:00,1.12706
31-12-2018 22:00,1.126205
02-01-2019 22:00,1.1232
03-01-2019 22:00,1.12422
04-01-2019 22:00,1.1246
06-01-2019 22:00,1.123205
07-01-2019 22:00,1.124095
08-01-2019 22:00,1.122795
09-01-2019 22:00,1.124735
10-01-2019 22:00,1.1321
11-01-2019 22:00,1.128565
13-01-2019 22:00,1.128495
14-01-2019 22:00,1.12502
15-01-2019 22:00,1.12741
16-01-2019 22:00,1.128325
17-01-2019 22:00,1.13232
18-01-2019 22:00,1.13138
21-01-2019 22:00,1.133465
22-01-2019 22:00,1.13284
23-01-2019 22:00,1.13268
24-01-2019 22:00,1.126345
25-01-2019 22:00,1.13304
27-01-2019 22:00,1.132795
28-01-2019 22:00,1.13368
29-01-2019 22:00,1.137035
30-01-2019 22:00,1.141345
31-01-2019 22:00,1.1381
01-02-2019 22:00,1.140425
03-02-2019 22:00,1.13997
04-02-2019 22:00,1.14128
05-02-2019 22:00,1.14041
06-02-2019 22:00,1.138905
07-02-2019 22:00,1.136535
08-02-2019 22:00,1.13246
10-02-2019 22:00,1.132585
11-02-2019 22:00,1.132155
12-02-2019 22:00,1.1403
13-02-2019 22:00,1.13645
14-02-2019 22:00,1.13519
15-02-2019 22:00,1.135175
17-02-2019 22:00,1.134655
18-02-2019 22:00,1.136075
19-02-2019 22:00,1.13524
20-02-2019 22:00,1.13491
21-02-2019 22:00,1.135035
22-02-2019 22:00,1.133745
24-02-2019 22:00,1.133975
25-02-2019 22:00,1.136555
26-02-2019 22:00,1.1388
27-02-2019 22:00,1.138725
