,close,high,low,open,volume
1603993320,330.69,330.69,330.44,330.46,1137
1603993380,330.73,330.82,330.61,330.68,2724
1603993440,330.64,330.73,330.62,330.72,729
1603993500,330.76,330.8,330.61,330.64,966
1603993560,330.8,330.83,330.73,330.77,609
1603993620,330.76,330.86,330.66,330.8,861
1603993680,330.75,330.78,330.6,330.77,1121
1603993740,330.73,330.81,330.68,330.76,775
1603993800,330.72,330.77,330.65,330.73,634
1603993860,330.91,330.97,330.67,330.73,1297
1603993920,330.93,330.96,330.8,330.91,1579
1603993980,330.88,330.97,330.84,330.93,803
1603994040,331.35,331.36,330.85,330.87,2443
1603994100,331.3,331.41,331.26,331.34,2679
1603994160,331.39,331.4,331.2,331.31,903
1603994220,331.5,331.54,331.37,331.41,1868
1603994280,331.5,331.57,331.46,331.5,1074
1603994340,331.49,331.51,331.34,331.5,1779
1603994400,331.88,331.97,331.45,331.48,3071
1603994460,332.2,332.23,331.83,331.89,3259
1603994520,332.12,332.21,331.87,332.2,2597
1603994580,332.02,332.11,331.93,332.11,1457
1603994640,331.98,332.13,331.96,332.02,1384
1603994700,332.18,332.18,331.97,331.97,2298
1603994760,332.11,332.18,332.04,332.17,1198
1603994820,332.06,332.14,332.01,332.11,1063
1603994880,332.4,332.44,332.06,332.07,3141
1603994940,332.27,332.4,332.16,332.4,1442
1603995000,332.33,332.42,332.22,332.27,1217
1603995060,332.18,332.34,332.15,332.33,1928
1603995120,332.11,332.19,332.09,332.17,2118
1603995180,332.27,332.31,332.09,332.11,2057
1603995240,332.17,332.34,332.17,332.27,1185
1603995300,332.48,332.48,332.18,332.18,1178
1603995360,332.49,332.54,332.45,332.48,1480
1603995420,332.52,332.54,332.4,332.49,1663
1603995480,332.81,332.87,332.51,332.52,3063
1603995540,332.92,332.95,332.76,332.81,1695
1603995600,332.81,332.93,332.72,332.93,2599
1603995660,332.82,332.82,332.71,332.82,1523
1603995720,332.86,332.92,332.8,332.84,1362
1603995780,332.77,332.86,332.66,332.86,2837
1603995840,332.96,333.07,332.77,332.77,3692
1603995900,332.9,333.06,332.83,332.95,2029
1603995960,332.88,332.99,332.83,332.9,1422
1603996020,333.01,333.07,332.87,332.89,1355
1603996080,333.06,333.14,332.99,333.03,2690
1603996140,332.99,333.22,332.99,333.06,2348
1603996200,332.77,333.09,332.75,333.0,2864
1603996260,332.8,332.96,332.75,332.77,2288
1603996320,332.85,332.97,332.8,332.81,1700
1603996380,332.86,332.95,332.81,332.86,1109
1603996440,333.33,333.34,332.85,332.85,2264
1603996500,332.88,333.4,332.85,333.35,1490
1603996560,332.66,332.94,332.65,332.89,2079
1603996620,332.47,332.77,332.4,332.66,2836
1603996680,332.41,332.55,332.4,332.47,1222
1603996740,332.46,332.5,332.36,332.42,1661
1603996800,332.48,332.57,332.41,332.45,1563
1603996860,332.72,332.73,332.48,332.48,1268
1603996920,332.64,332.81,332.61,332.73,799
1603996980,332.56,332.72,332.53,332.64,676
1603997040,332.47,332.72,332.45,332.56,1072
1603997100,332.31,332.6,332.23,332.47,1933
1603997160,331.91,332.31,331.86,332.3,2460
1603997220,332.09,332.17,331.91,331.91,1290
1603997280,332.11,332.18,332.06,332.08,827
1603997340,331.86,332.14,331.85,332.11,1153
1603997400,331.91,331.97,331.79,331.86,1818
1603997460,331.78,331.98,331.7,331.91,2130
1603997520,331.94,331.96,331.77,331.78,1372
1603997580,331.98,332.03,331.9,331.97,959
1603997640,332.11,332.16,331.93,331.99,1555
1603997700,332.34,332.42,332.04,332.12,1887
1603997760,332.24,332.35,332.19,332.34,1497
1603997820,332.32,332.35,332.05,332.24,1172
1603997880,332.07,332.35,332.05,332.32,1201
1603997940,332.09,332.15,331.88,332.08,1461
1603998000,331.96,332.27,331.86,332.11,1562
1603998060,332.05,332.06,331.91,331.96,819
1603998120,332.19,332.33,332.07,332.07,1139
1603998180,332.22,332.28,331.95,332.18,2461
1603998240,332.35,332.54,332.21,332.22,2549
1603998300,332.39,332.58,332.28,332.37,1278
1603998360,332.32,332.46,332.19,332.38,1434
1603998420,332.24,332.38,332.23,332.31,497
1603998480,332.28,332.39,332.18,332.24,855
1603998540,332.0,332.32,331.92,332.27,2823
1603998600,331.96,332.15,331.86,331.99,1350
1603998660,331.83,332.11,331.75,331.96,1001
1603998720,331.85,331.89,331.63,331.82,1456
1603998780,331.78,332.0,331.76,331.84,1117
1603998840,331.61,331.77,331.54,331.77,1551
1603998900,331.4,331.67,331.34,331.6,2325
1603998960,331.15,331.48,331.02,331.4,2185
1603999020,331.14,331.23,330.93,331.15,2264
1603999080,331.27,331.33,331.13,331.13,1356
1603999140,331.68,331.72,331.27,331.27,1366
1603999200,331.67,331.83,331.48,331.68,1427
1603999260,331.86,331.92,331.62,331.66,1177
1603999320,331.9,331.99,331.78,331.87,1557
1603999380,331.87,331.9,331.68,331.9,727
1603999440,331.94,331.96,331.84,331.86,638
1603999500,331.97,332.0,331.72,331.92,2334
1603999560,332.12,332.3,331.92,331.97,2191
1603999620,332.08,332.26,332.06,332.12,853
1603999680,331.89,332.1,331.86,332.08,1119
1603999740,332.03,332.04,331.66,331.89,1288
1603999800,332.0,332.11,331.8,332.04,873
1603999860,331.99,332.19,331.92,331.99,1149
1603999920,331.91,332.0,331.71,331.97,1204
1603999980,331.78,332.04,331.7,331.92,1636
1604000040,331.81,331.87,331.69,331.78,849
1604000100,331.76,331.86,331.65,331.83,958
1604000160,331.65,331.79,331.64,331.77,1131
1604000220,331.53,331.68,331.48,331.66,954
1604000280,331.58,331.66,331.48,331.54,748
1604000340,331.69,331.78,331.45,331.56,1688
1604000400,331.72,331.78,331.61,331.69,1790
1604000460,331.83,331.88,331.61,331.7,1004
1604000520,331.59,332.02,331.51,331.85,2736
1604000580,331.47,331.68,331.46,331.58,1768
1604000640,331.58,331.65,331.42,331.48,1263
1604000700,331.64,331.67,331.41,331.57,2381
1604000760,331.92,331.94,331.65,331.65,2131
1604000820,332.41,332.41,331.85,331.92,3039
1604000880,332.52,332.54,332.25,332.39,2476
1604000940,332.3,332.54,332.22,332.54,1988
1604001000,331.95,332.49,331.87,332.29,6325
1604001060,331.81,332.02,331.68,331.95,2309
1604001120,332.34,332.35,331.82,331.82,3032
1604001180,332.39,332.52,332.25,332.34,6124
1604001240,331.99,332.39,331.95,332.38,3533
1604001300,331.5,331.98,331.42,331.98,3779
1604001360,331.18,331.51,331.14,331.5,4043
1604001420,331.34,331.53,331.14,331.17,4336
1604001480,331.03,331.45,330.98,331.35,5657
1604001540,329.99,331.06,329.93,331.03,14487
1604064600,328.45,328.66,328.2,328.28,5482
1604064660,329.06,329.17,328.47,328.49,2826
1604064720,329.52,329.57,328.97,329.04,3949
1604064780,329.43,329.69,329.42,329.52,2520
1604064840,328.97,329.47,328.89,329.43,2508
1604064900,328.79,329.09,328.64,329.01,2595
1604064960,329.13,329.14,328.75,328.77,1776
1604065020,329.14,329.25,328.85,329.14,935
1604065080,329.38,329.43,329.12,329.17,1527
1604065140,329.18,329.46,329.16,329.38,1761
1604065200,328.61,329.18,328.55,329.18,1938
1604065260,328.29,328.62,327.91,328.61,2745
1604065320,328.39,328.6,328.21,328.29,2142
1604065380,328.32,328.58,328.24,328.38,1204
1604065440,327.99,328.34,327.91,328.34,1075
1604065500,327.79,328.06,327.6,328.02,3618
1604065560,328.05,328.19,327.79,327.8,1519
1604065620,327.73,328.19,327.69,328.05,1623
1604065680,327.28,327.73,327.17,327.73,3736
1604065740,327.08,327.43,327.08,327.27,1825
1604065800,327.17,327.27,326.89,327.08,3103
1604065860,327.27,327.32,326.94,327.18,2015
1604065920,327.39,327.55,327.12,327.28,2611
1604065980,327.29,327.39,326.82,327.39,2108
1604066040,327.35,327.42,327.13,327.29,1590
1604066100,327.85,327.92,327.21,327.34,2248
1604066160,327.69,327.95,327.65,327.84,2348
1604066220,327.64,327.68,327.43,327.68,1888
1604066280,328.31,328.37,327.64,327.64,2719
1604066340,327.98,328.34,327.9,328.33,1824
1604066400,327.74,328.17,327.74,327.98,1321
1604066460,327.92,327.99,327.33,327.71,2237
1604066520,328.02,328.03,327.46,327.93,1425
1604066580,327.88,328.03,327.7,328.02,1040
1604066640,327.98,328.03,327.61,327.87,1056
1604066700,328.16,328.29,327.73,327.98,1991
1604066760,328.45,328.52,328.11,328.14,1805
1604066820,328.42,328.54,328.29,328.46,1325
1604066880,328.41,328.5,328.21,328.42,1123
1604066940,328.03,328.39,327.94,328.39,1310
1604067000,327.96,328.24,327.84,328.02,954
1604067060,327.78,327.99,327.67,327.95,1774
1604067120,327.49,327.77,327.41,327.77,2078
1604067180,327.26,327.55,327.03,327.51,2505
1604067240,327.19,327.33,327.08,327.26,1405
1604067300,327.27,327.36,327.0,327.18,2421
1604067360,326.9,327.37,326.83,327.27,2250
1604067420,326.93,326.95,326.6,326.9,2978
1604067480,326.84,326.96,326.72,326.96,1619
1604067540,327.05,327.14,326.78,326.84,1672
1604067600,326.77,327.08,326.76,327.03,1438
1604067660,326.73,326.79,326.51,326.76,1787
1604067720,326.73,326.81,326.56,326.68,1221
1604067780,326.41,326.85,326.32,326.74,1586
1604067840,326.19,326.61,326.12,326.42,3697
1604067900,325.7,326.28,325.67,326.19,4321
1604067960,325.46,325.76,325.45,325.69,3316
1604068020,325.8,325.8,325.39,325.45,3403
1604068080,325.43,325.8,325.42,325.8,1968
1604068140,325.26,325.43,324.96,325.43,5425
1604068200,325.5,325.62,324.99,325.26,4715
1604068260,325.44,325.67,325.35,325.5,2122
1604068320,325.0,325.43,324.73,325.43,4752
1604068380,325.4,325.4,325.0,325.01,2219
1604068440,325.14,325.44,325.08,325.4,2677
1604068500,324.96,325.14,324.51,325.13,3878
1604068560,324.63,324.94,324.47,324.94,2118
1604068620,325.32,325.37,324.59,324.62,3146
1604068680,325.42,325.48,325.0,325.29,2623
1604068740,325.29,325.46,325.13,325.42,1824
1604068800,324.83,325.28,324.76,325.28,2071
1604068860,324.68,324.95,324.45,324.84,2934
1604068920,324.55,324.7,324.4,324.68,3190
1604068980,323.87,324.92,323.72,324.54,6360
1604069040,324.08,324.34,323.84,323.84,3265
1604069100,324.27,324.34,323.93,324.06,2312
1604069160,324.18,324.47,324.01,324.27,1696
1604069220,323.52,324.23,323.49,324.23,2535
1604069280,323.41,323.68,323.41,323.53,2553
1604069340,323.54,323.85,323.41,323.41,3314
1604069400,323.66,323.7,323.43,323.54,2842
1604069460,324.33,324.36,323.61,323.66,4830
1604069520,324.33,324.67,324.28,324.32,2949
1604069580,324.31,324.32,323.99,324.32,1951
1604069640,324.4,324.44,324.07,324.29,3006
1604069700,324.54,324.64,324.25,324.39,2631
1604069760,324.32,324.52,324.21,324.51,2204
1604069820,324.18,324.53,324.03,324.32,1226
1604069880,323.79,324.23,323.76,324.16,2025
1604069940,323.24,323.79,323.23,323.77,2778
1604070000,324.87,324.88,323.24,323.26,7005
1604070060,324.53,324.86,324.3,324.85,4000
1604070120,324.67,324.68,324.05,324.54,2454
1604070180,324.83,324.9,324.64,324.68,3043
1604070240,324.88,325.16,324.61,324.83,3555
1604070300,324.84,324.99,324.54,324.86,2514
1604070360,324.81,324.97,324.58,324.79,1243
1604070420,324.35,324.9,324.3,324.78,1354
1604070480,324.53,324.81,324.37,324.37,1691
1604070540,323.82,324.65,323.81,324.5,3530
1604070600,324.15,324.43,323.8,323.83,2383
1604070660,324.54,324.69,324.09,324.14,1802
1604070720,324.63,324.66,324.3,324.52,1345
1604070780,324.97,325.19,324.65,324.66,4181
1604070840,325.45,325.48,324.75,324.99,3045
1604070900,325.1,325.46,325.0,325.46,1960
1604070960,324.96,325.34,324.94,325.1,1715
1604071020,324.72,324.99,324.59,324.97,1462
1604071080,324.51,324.77,324.44,324.73,1234
1604071140,324.59,324.73,324.32,324.52,1245
1604071200,324.25,324.58,324.18,324.58,1039
1604071260,324.6,324.63,324.2,324.25,1578
1604071320,324.46,324.77,324.43,324.63,1632
1604071380,324.93,324.98,324.42,324.45,1469
1604071440,324.85,325.07,324.59,324.93,1870
1604071500,324.63,325.05,324.63,324.83,1683
1604071560,324.51,324.86,324.5,324.64,1558
1604071620,324.14,324.61,324.12,324.52,2226
1604071680,324.12,324.39,324.07,324.15,1238
1604071740,324.24,324.5,324.08,324.13,1512
1604071800,324.23,324.33,324.02,324.25,1762
1604071860,324.15,324.25,324.02,324.25,861
1604071920,324.09,324.41,324.08,324.16,777
1604071980,323.86,324.09,323.84,324.09,1624
1604072040,324.15,324.26,323.85,323.85,1647
1604072100,324.39,324.59,324.09,324.15,1391
1604072160,324.27,324.39,324.11,324.39,832
1604072220,324.05,324.41,324.05,324.28,1003
1604072280,324.02,324.13,323.81,324.05,1357
1604072340,324.04,324.29,324.01,324.01,1323
1604072400,323.78,324.15,323.71,324.05,1340
1604072460,323.83,323.86,323.64,323.76,1591
1604072520,323.6,323.81,323.59,323.8,1069
1604072580,323.75,323.83,323.57,323.61,1561
1604072640,324.04,324.04,323.55,323.76,936
1604072700,323.78,324.05,323.61,324.05,980
1604072760,323.79,323.92,323.67,323.76,1230
1604072820,324.14,324.28,323.76,323.78,2045
1604072880,324.54,324.6,324.02,324.16,1911
1604072940,324.7,324.78,324.46,324.53,1420
1604073000,324.6,324.89,324.55,324.7,2430
1604073060,324.51,324.62,324.45,324.6,3245
1604073120,324.67,324.75,324.41,324.52,1904
1604073180,324.75,324.81,324.56,324.65,1581
1604073240,324.98,325.03,324.58,324.74,2304
1604073300,324.61,325.0,324.51,324.98,1417
1604073360,324.57,324.68,324.41,324.61,1041
1604073420,324.84,324.84,324.51,324.57,1270
1604073480,324.68,324.87,324.51,324.85,872
1604073540,324.84,324.89,324.68,324.7,1172
1604073600,324.86,325.06,324.5,324.82,1823
1604073660,325.32,325.39,324.84,324.86,1973
1604073720,325.25,325.4,325.21,325.32,1703
1604073780,325.52,325.55,325.17,325.25,1649
1604073840,325.63,325.71,325.48,325.51,2965
1604073900,325.64,325.7,325.51,325.63,1129
1604073960,325.69,325.8,325.66,325.67,994
1604074020,325.64,325.89,325.6,325.68,1063
1604074080,325.48,325.7,325.45,325.65,1166
1604074140,325.51,325.61,325.46,325.47,1277
1604074200,325.39,325.59,325.27,325.52,2105
1604074260,325.39,325.42,325.28,325.39,769
1604074320,325.39,325.44,325.28,325.41,641
1604074380,325.53,325.59,325.3,325.4,853
1604074440,325.59,325.71,325.49,325.54,738
1604074500,325.7,325.79,325.56,325.6,914
1604074560,325.96,325.96,325.56,325.7,1027
1604074620,325.93,326.11,325.91,325.94,2187
1604074680,326.22,326.32,325.84,325.92,1491
1604074740,326.34,326.4,326.15,326.23,2143
1604074800,326.32,326.4,326.22,326.33,853
1604074860,326.1,326.35,326.04,326.33,935
1604074920,326.24,326.28,326.1,326.11,957
1604074980,326.32,326.33,326.18,326.24,786
1604075040,326.31,326.43,326.24,326.32,638
1604075100,326.23,326.3,326.1,326.3,1055
1604075160,326.41,326.46,326.21,326.26,713
1604075220,326.62,326.64,326.38,326.41,1362
1604075280,326.66,326.67,326.47,326.61,1001
1604075340,326.5,326.72,326.49,326.65,700
1604075400,326.35,326.54,326.26,326.5,2180
1604075460,326.08,326.44,326.08,326.35,1626
1604075520,326.04,326.21,325.92,326.08,2087
1604075580,325.93,326.07,325.89,326.06,781
1604075640,325.89,325.95,325.84,325.92,1043
1604075700,325.68,325.91,325.66,325.9,1188
1604075760,325.46,325.72,325.42,325.68,1544
1604075820,325.43,325.51,325.31,325.46,1451
1604075880,325.54,325.54,325.35,325.41,714
1604075940,325.42,325.53,325.34,325.52,794
1604076000,325.53,325.6,325.44,325.44,984
1604076060,325.43,325.52,325.34,325.52,700
1604076120,325.33,325.45,325.26,325.43,1105
1604076180,325.33,325.42,325.23,325.33,1250
1604076240,325.28,325.34,325.16,325.31,961
1604076300,325.14,325.36,325.04,325.28,1542
1604076360,325.25,325.26,325.12,325.14,1071
1604076420,325.49,325.53,325.24,325.25,1302
1604076480,325.59,325.63,325.44,325.49,858
1604076540,325.56,325.61,325.48,325.6,697
1604076600,325.21,325.55,325.2,325.55,1290
1604076660,325.17,325.22,325.09,325.21,915
1604076720,325.32,325.41,325.18,325.18,690
1604076780,325.45,325.49,325.27,325.33,691
1604076840,325.2,325.46,325.19,325.46,744
1604076900,325.17,325.34,325.1,325.21,992
1604076960,324.94,325.22,324.87,325.18,1643
1604077020,325.02,325.08,324.93,324.94,591
1604077080,325.0,325.11,324.98,325.0,640
1604077140,324.95,325.08,324.93,325.0,659
1604077200,324.99,324.99,324.65,324.96,1636
1604077260,325.44,325.48,324.99,324.99,2312
1604077320,325.14,325.47,325.12,325.44,961
1604077380,325.13,325.21,325.06,325.11,660
1604077440,325.02,325.33,325.0,325.13,736
1604077500,324.71,325.03,324.69,325.02,1060
1604077560,324.74,324.85,324.65,324.7,794
1604077620,324.74,324.79,324.51,324.74,871
1604077680,324.64,324.77,324.62,324.72,575
1604077740,324.66,324.67,324.54,324.63,503
1604077800,324.57,324.72,324.53,324.65,641
1604077860,324.58,324.62,324.45,324.56,995
1604077920,324.45,324.59,324.42,324.54,1117
1604077980,324.44,324.6,324.44,324.45,810
1604078040,324.38,324.48,324.33,324.43,987
1604078100,324.32,324.45,324.28,324.36,985
1604078160,324.19,324.38,324.02,324.32,2528
1604078220,324.31,324.38,324.18,324.19,940
1604078280,324.5,324.58,324.27,324.31,1506
1604078340,324.33,324.5,324.32,324.5,988
1604078400,324.3,324.34,324.16,324.34,812
1604078460,324.3,324.4,324.21,324.29,701
1604078520,324.48,324.48,324.24,324.3,850
1604078580,324.5,324.58,324.4,324.47,1071
1604078640,324.4,324.5,324.31,324.49,885
1604078700,324.24,324.47,324.22,324.4,805
1604078760,324.28,324.31,324.11,324.23,1063
1604078820,324.39,324.39,324.21,324.28,1346
1604078880,324.66,324.93,324.4,324.4,1575
1604078940,324.86,324.86,324.56,324.66,809
1604079000,324.58,324.83,324.35,324.83,1959
1604079060,324.5,324.57,324.39,324.56,1129
1604079120,324.35,324.63,324.32,324.49,877
1604079180,324.19,324.38,324.06,324.36,1600
1604079240,324.1,324.24,324.08,324.19,961
1604079300,323.98,324.27,323.96,324.08,1496
1604079360,323.56,323.99,323.56,323.98,2487
1604079420,323.42,323.65,323.41,323.57,1323
1604079480,323.47,323.49,323.34,323.41,1217
1604079540,323.84,323.93,323.41,323.46,2819
1604079600,323.9,324.05,323.73,323.82,1540
1604079660,323.99,324.18,323.85,323.92,1297
1604079720,324.15,324.23,324.0,324.0,1062
1604079780,323.92,324.14,323.89,324.12,1033
1604079840,323.93,324.04,323.87,323.9,672
1604079900,324.12,324.23,323.82,323.9,1185
1604079960,323.67,324.12,323.65,324.12,1728
1604080020,323.99,324.02,323.61,323.65,905
1604080080,324.34,324.37,323.89,323.99,1351
1604080140,324.31,324.34,324.16,324.34,941
1604080200,324.55,324.56,324.27,324.31,785
1604080260,324.22,324.53,324.12,324.52,1557
1604080320,324.08,324.22,324.02,324.22,1271
1604080380,324.08,324.23,323.96,324.1,651
1604080440,324.16,324.2,324.03,324.11,842
1604080500,324.35,324.49,324.07,324.16,765
1604080560,324.24,324.41,324.23,324.34,781
1604080620,324.46,324.53,324.21,324.23,562
1604080680,324.61,324.72,324.44,324.44,1273
1604080740,324.5,324.6,324.37,324.59,937
1604080800,324.27,324.53,324.13,324.49,1582
1604080860,324.42,324.52,324.26,324.26,1005
1604080920,324.39,324.6,324.28,324.39,886
1604080980,324.4,324.44,324.22,324.37,794
1604081040,324.76,324.81,324.26,324.39,1256
1604081100,325.18,325.21,324.56,324.74,2758
1604081160,325.38,325.42,325.09,325.18,2293
1604081220,325.42,325.64,325.31,325.39,1945
1604081280,325.38,325.47,325.2,325.42,1578
1604081340,325.41,325.52,325.3,325.38,1338
1604081400,325.3,325.58,325.29,325.41,1037
1604081460,325.19,325.37,325.1,325.29,2127
1604081520,325.03,325.29,325.02,325.21,1408
1604081580,324.82,325.03,324.78,325.02,1571
1604081640,324.77,324.92,324.68,324.82,1175
1604081700,324.76,324.84,324.63,324.75,970
1604081760,324.69,324.99,324.63,324.76,1726
1604081820,324.89,324.9,324.7,324.71,1107
1604081880,325.04,325.15,324.93,324.93,1544
1604081940,324.93,325.07,324.84,325.03,632
1604082000,325.2,325.23,324.89,324.92,984
1604082060,324.85,325.18,324.79,325.18,803
1604082120,324.93,325.02,324.72,324.86,1471
1604082180,324.85,325.02,324.84,324.94,690
1604082240,324.39,324.96,324.32,324.86,2236
1604082300,324.13,324.57,324.11,324.41,2790
1604082360,323.94,324.21,323.9,324.15,1845
1604082420,323.89,323.96,323.76,323.94,2159
1604082480,323.75,323.93,323.73,323.88,1764
1604082540,323.79,323.82,323.61,323.76,1613
1604082600,323.62,323.78,323.51,323.78,2145
1604082660,323.55,323.62,323.43,323.61,1804
1604082720,323.5,323.56,323.41,323.55,1309
1604082780,323.3,323.5,323.05,323.5,4160
1604082840,323.47,323.55,323.26,323.3,1610
1604082900,323.22,323.48,323.22,323.47,1252
1604082960,323.11,323.21,323.04,323.21,2684
1604083020,323.46,323.47,323.1,323.11,1298
1604083080,323.99,324.03,323.42,323.47,3360
1604083140,323.64,323.98,323.61,323.98,1924
1604083200,323.22,323.63,323.06,323.63,1973
1604083260,323.15,323.35,323.09,323.2,1252
1604083320,322.96,323.21,322.9,323.15,3925
1604083380,323.04,323.07,322.9,322.96,2018
1604083440,322.88,323.05,322.8,323.03,2007
1604083500,322.98,322.99,322.6,322.86,3120
1604083560,323.56,323.6,322.92,322.93,3568
1604083620,323.51,323.59,323.35,323.55,1925
1604083680,323.8,323.86,323.35,323.5,2071
1604083740,323.87,323.88,323.65,323.81,2367
1604083800,323.71,323.87,323.46,323.87,2545
1604083860,323.84,323.87,323.58,323.7,1476
1604083920,323.58,323.82,323.41,323.82,1098
1604083980,323.62,323.68,323.43,323.6,1036
1604084040,323.64,323.77,323.5,323.61,1192
1604084100,323.94,323.94,323.48,323.61,1788
1604084160,323.85,324.0,323.84,323.92,2048
1604084220,324.18,324.24,323.82,323.85,1442
1604084280,324.16,324.31,324.12,324.17,1794
1604084340,323.66,324.19,323.51,324.17,2287
1604084400,323.42,323.74,323.21,323.67,2952
1604084460,323.57,323.95,323.4,323.41,3305
1604084520,323.75,323.88,323.52,323.56,2441
1604084580,323.48,323.78,323.41,323.75,2689
1604084640,323.75,323.86,323.38,323.47,3488
1604084700,323.41,323.96,323.4,323.75,3078
1604084760,323.28,323.51,323.14,323.41,2705
1604084820,323.33,323.49,323.18,323.28,1696
1604084880,323.4,323.51,323.17,323.32,1476
1604084940,323.28,323.4,323.11,323.39,2196
1604085000,323.58,323.6,323.18,323.28,2503
1604085060,324.02,324.19,323.57,323.57,3376
1604085120,324.05,324.1,323.65,324.02,2455
1604085180,323.95,324.08,323.85,324.05,2402
1604085240,324.2,324.36,323.93,323.98,2033
1604085300,324.35,324.39,324.0,324.21,2247
1604085360,324.34,324.56,324.22,324.34,3323
1604085420,323.85,324.39,323.8,324.34,2308
1604085480,324.04,324.08,323.86,323.86,1620
1604085540,324.16,324.33,324.02,324.03,2926
1604085600,324.44,324.67,324.05,324.17,4386
1604085660,324.38,324.45,324.25,324.45,2243
1604085720,324.36,324.5,324.04,324.38,3494
1604085780,324.29,324.48,324.23,324.36,2773
1604085840,324.51,324.59,324.28,324.29,2831
1604085900,324.2,324.62,324.19,324.51,2268
1604085960,324.01,324.24,323.94,324.2,2642
1604086020,324.16,324.34,324.01,324.01,2533
1604086080,323.97,324.16,323.92,324.16,2032
1604086140,323.79,324.04,323.79,323.97,2847
1604086200,323.81,324.02,323.73,323.79,2174
1604086260,323.54,323.9,323.45,323.82,2188
1604086320,323.6,323.82,323.52,323.54,1605
1604086380,323.35,323.6,323.26,323.6,1595
1604086440,323.37,323.6,323.33,323.34,2998
1604086500,323.26,323.46,323.21,323.38,3392
1604086560,323.27,323.35,323.22,323.27,1498
1604086620,323.06,323.27,322.95,323.27,3846
1604086680,323.18,323.19,323.01,323.05,2434
1604086740,323.67,323.68,323.15,323.18,3762
1604086800,323.54,323.9,323.46,323.69,1916
1604086860,323.92,323.99,323.51,323.54,3753
1604086920,324.21,324.35,323.87,323.92,4840
1604086980,324.39,324.5,324.03,324.21,2597
1604087040,324.71,324.73,324.39,324.4,2760
1604087100,324.92,325.16,324.68,324.71,6969
1604087160,324.47,324.95,324.47,324.91,4534
1604087220,324.13,324.54,324.11,324.48,3089
1604087280,323.96,324.15,323.8,324.13,5392
1604087340,324.12,324.39,323.84,323.94,3878
1604087400,324.57,324.63,324.09,324.12,6086
1604087460,324.73,324.83,324.52,324.57,4195
1604087520,324.27,324.73,324.18,324.73,7189
1604087580,324.55,324.55,324.09,324.26,6022
1604087640,324.53,325.02,324.34,324.55,6592
1604087700,324.86,324.97,324.43,324.54,5512
1604087760,324.96,325.0,324.73,324.85,4343
1604087820,325.12,325.35,324.89,324.96,6647
1604087880,325.76,325.87,325.04,325.12,17561
1604087940,326.78,326.87,325.63,325.76,37275
1604327400,330.07,330.21,329.97,330.2,7909
1604327460,329.7,330.45,329.54,330.05,3804
1604327520,330.13,330.26,329.58,329.69,4339
1604327580,329.98,330.34,329.86,330.13,4079
1604327640,329.71,330.32,329.67,329.99,3206
1604327700,329.97,330.21,329.58,329.7,3026
1604327760,329.9,330.24,329.85,329.97,3173
1604327820,329.86,330.04,329.66,329.91,2575
1604327880,329.89,330.01,329.58,329.86,1550
1604327940,329.78,329.98,329.67,329.9,1424
1604328000,329.53,329.84,329.45,329.78,2330
1604328060,329.84,329.93,329.47,329.55,1878
1604328120,329.38,329.9,329.31,329.85,1508
1604328180,329.14,329.54,329.12,329.4,1661
1604328240,329.14,329.26,329.06,329.13,1299
1604328300,329.4,329.43,328.96,329.15,1981
1604328360,329.49,329.57,329.27,329.41,1711
1604328420,329.54,329.57,329.38,329.49,1420
1604328480,329.88,330.04,329.54,329.54,2890
1604328540,330.11,330.18,329.89,329.9,1626
1604328600,330.12,330.22,329.88,330.09,2075
1604328660,330.39,330.45,330.02,330.13,2104
1604328720,330.78,330.8,330.39,330.41,2541
1604328780,330.94,330.94,330.67,330.77,1409
1604328840,330.74,331.0,330.65,330.95,1619
1604328900,330.52,330.91,330.52,330.74,1749
1604328960,330.76,330.77,330.46,330.55,1716
1604329020,330.83,330.89,330.72,330.77,1236
1604329080,330.87,330.91,330.74,330.84,943
1604329140,331.07,331.33,330.67,330.87,1870
1604329200,331.16,331.55,330.77,331.07,6219
1604329260,331.46,331.55,331.03,331.15,2443
1604329320,331.3,331.51,331.08,331.46,2311
1604329380,331.19,331.32,330.94,331.3,1211
1604329440,331.48,331.51,331.2,331.21,1033
1604329500,331.33,331.6,331.2,331.47,2754
1604329560,331.14,331.35,331.04,331.32,1819
1604329620,331.06,331.25,331.0,331.13,1948
1604329680,331.06,331.18,330.91,331.05,1393
1604329740,330.95,331.09,330.86,331.06,1245
1604329800,331.21,331.27,330.86,330.95,1221
1604329860,331.02,331.29,330.79,331.22,1457
1604329920,331.23,331.33,331.01,331.02,1318
1604329980,331.28,331.4,331.18,331.23,1110
1604330040,331.31,331.39,331.14,331.27,904
1604330100,331.16,331.54,331.08,331.31,1927
1604330160,331.59,331.66,331.16,331.17,1235
1604330220,331.63,331.67,331.4,331.6,1559
1604330280,332.28,332.35,331.64,331.65,2842
1604330340,332.15,332.36,331.99,332.33,1832
1604330400,331.72,332.2,331.66,332.16,2797
1604330460,331.76,331.9,331.6,331.74,1773
1604330520,331.85,332.03,331.75,331.77,1481
1604330580,331.7,331.95,331.62,331.85,1618
1604330640,331.83,331.99,331.69,331.7,1103
1604330700,331.67,332.03,331.53,331.83,2276
1604330760,331.84,331.86,331.64,331.67,1770
1604330820,331.9,331.92,331.68,331.81,1195
1604330880,331.76,332.08,331.69,331.88,1306
